Date,Open,High,Low,Close,Adj Close,Volume
10/09/1997,96.781197,97.609299,96.218697,97.156197,97.156197,3607600
10/10/1997,96.3125,96.984299,96.25,96.875,96.875,2858100
10/13/1997,97.343697,97.546799,96.718697,96.968697,96.968697,1760300
10/14/1997,97.468697,97.5,96.1875,97,97,2235700
10/15/1997,96.3125,97.0625,96.281197,96.781197,96.781197,2601700
10/16/1997,97.3125,97.5,95,95.25,95.25,9488100
10/17/1997,95.015602,95.375,93,94.281197,94.281197,8151300
10/20/1997,94.843697,95.75,94.156197,95.625,95.625,3636400
10/21/1997,96.218697,97.5,96.031197,97.484299,97.484299,5225400
10/22/1997,97.343697,97.390602,96.531197,96.843697,96.843697,4485200
10/23/1997,94.9375,95.75,94.281197,94.9375,94.9375,8054100
10/24/1997,96.156197,96.156197,93.671799,94,94,6778700
10/27/1997,93.015602,93.9375,86.843697,87.1875,87.1875,10840700
10/28/1997,84.375,92.875,84.375,92.218697,92.218697,19548000
10/29/1997,92.5,93.75,91.281197,91.968697,91.968697,10134400
10/30/1997,90.625,92.5625,89.75,89.9375,89.9375,9772900
10/31/1997,91.8125,92.5,90.4375,92.0625,92.0625,7072700
11/03/1997,93.1875,94.375,92.875,94,94,5548500
11/04/1997,93.875,94.4375,93.281197,94,94,3455700
11/05/1997,94.1875,95.281197,93.843697,94.3125,94.3125,4774900
11/06/1997,94.031197,94.343697,93.5,93.953102,93.953102,3679800
11/07/1997,92.375,93.25,91.4375,92.9375,92.9375,10606800
11/10/1997,93.625,93.843697,92,92.375,92.375,4347900
11/11/1997,92.6875,93.0625,92.031197,92.406197,92.406197,3212400
11/12/1997,91.625,92.718697,90.375,90.5,90.5,6775300
11/13/1997,91.468697,92.156197,90.093697,91.8125,91.8125,8589600
11/14/1997,92.3125,93.390602,91.609299,93.0625,93.0625,5827900
11/17/1997,94.375,95.3125,94.031197,94.781197,94.781197,5149900
11/18/1997,94.8125,95.093697,93.890602,94.1875,94.1875,3433600
11/19/1997,93.6875,95.0625,92.75,94.656197,94.656197,4387900
11/20/1997,95.3125,96.531197,95.281197,96.093697,96.093697,4822700
11/21/1997,96.625,96.8125,95.656197,96.75,96.75,5436500
11/24/1997,96,96.343697,94.625,95,95,4337200
11/25/1997,95.625,95.8125,94.656197,95.25,95.25,4525000
11/26/1997,95.875,95.984299,95.3125,95.531197,95.531197,2681100
11/28/1997,95.75,96.25,95.593697,95.625,95.625,1564700
12/01/1997,96.218697,98.093697,96.031197,98.093697,98.093697,4850900
12/02/1997,97.6875,97.984299,97.25,97.5,97.5,1974900
12/03/1997,97.625,98.531197,96.875,97.781197,97.781197,3302500
12/04/1997,98.5,98.718697,97.375,97.6875,97.6875,2872500
12/05/1997,97.375,99,97.125,98.9375,98.9375,3458800
12/08/1997,98.968697,99,98.25,98.656197,98.656197,2289200
12/09/1997,98.218697,98.593697,97.625,98.0625,98.0625,1703000
12/10/1997,97.5625,97.843697,96.468697,97.218697,97.218697,3558400
12/11/1997,96.3125,96.593697,95.3125,95.5625,95.5625,5072800
12/12/1997,96.4375,96.5,94.906197,95.75,95.75,4478400
12/15/1997,96.25,97.109299,95.875,96.718697,96.718697,4674700
12/16/1997,97.218697,97.8125,96.875,97.3125,97.3125,2885800
12/17/1997,97.843697,97.875,96.703102,96.8125,96.8125,2236300
12/18/1997,96.9375,96.9375,95.218697,95.875,95.875,4658300
12/19/1997,94.531197,95.875,92.375,94.781197,94.781197,8556000
12/22/1997,95.4375,95.906197,94.5625,95.390602,95.390602,5136800
12/23/1997,95.4375,95.625,93.531197,93.6875,93.6875,4436500
12/24/1997,94.4375,94.4375,93.25,93.406197,93.406197,2019200
12/26/1997,94.125,94.125,93.406197,93.781197,93.781197,941800
12/29/1997,94.593697,95.718697,94.4375,95.625,95.625,2080000
12/30/1997,95.9375,97.25,95.843697,97.125,97.125,3616000
12/31/1997,96.875,97.625,96.6875,97.0625,97.0625,4359500
01/02/1998,97.3125,97.656197,96.531197,97.5625,97.5625,2360900
01/05/1998,97.843697,98.4375,96.781197,97.781197,97.781197,4191800
01/06/1998,97.25,97.281197,96.1875,96.218697,96.218697,3154900
01/07/1998,96.093697,96.718697,95.218697,96.468697,96.468697,4424200
01/08/1998,96.3125,96.3125,95.375,95.625,95.625,3831000
01/09/1998,95.25,95.5,91.906197,92.3125,92.3125,10258800
01/12/1998,91.125,94.1875,90.906197,94,94,12097900
01/13/1998,94.625,95.375,94.218697,95.3125,95.3125,5224900
01/14/1998,95.6875,95.968697,94.718697,95.75,95.75,3770400
01/15/1998,95.5,95.75,94.8125,94.953102,94.953102,2875400
01/16/1998,96.25,96.6875,95.656197,96.3125,96.3125,4374800
01/20/1998,96.6875,98.015602,96.5,97.875,97.875,5091700
01/21/1998,97.218697,97.6875,96.156197,96.9375,96.9375,4699400
01/22/1998,96.156197,96.875,95.875,96.078102,96.078102,4543400
01/23/1998,96.5,96.781197,95,95.9375,95.9375,6350300
01/26/1998,96.375,96.734299,95.406197,95.875,95.875,4362900
01/27/1998,95.8125,97.5,95.656197,96.843697,96.843697,7044200
01/28/1998,97.406197,98.109299,97.1875,97.718697,97.718697,4268600
01/29/1998,97.843697,99.5625,97.5625,98.25,98.25,8007700
01/30/1998,98.781197,98.968697,98,98.3125,98.3125,3649100
02/02/1998,99.906197,100.5,99.75,99.9375,99.9375,5756300
02/03/1998,100,100.8125,99.718697,100.6875,100.6875,2759600
02/04/1998,100.281197,101.156197,99.9375,100.5625,100.5625,3374000
02/05/1998,101.3125,101.593697,100.031197,100.5,100.5,5076200
02/06/1998,101,101.625,100.6875,101.625,101.625,5701200
02/09/1998,101.718697,101.75,100.718697,101.281197,101.281197,2322200
02/10/1998,101.4375,102.468697,101.1875,102.25,102.25,3660400
02/11/1998,102.093697,102.343697,101.703102,102.156197,102.156197,4073200
02/12/1998,101.718697,102.9375,100.875,102.593697,102.593697,5024700
02/13/1998,102.1875,102.515602,101.875,102,102,2101300
02/17/1998,102.8125,103.093697,102.156197,102.5,102.5,3055500
02/18/1998,102.3125,103.484299,102.281197,103.4375,103.4375,3007400
02/19/1998,103.25,103.406197,102.75,102.890602,102.890602,3387800
02/20/1998,103.156197,103.718697,102.375,103.656197,103.656197,3707000
02/23/1998,104.25,104.25,103.343697,104.0625,104.0625,3227800
02/24/1998,103.906197,104.093697,102.9375,103.25,103.25,3386800
02/25/1998,103.75,104.875,103.625,104.531197,104.531197,3481800
02/26/1998,104.4375,105.218697,104.1875,105.125,105.125,3187600
02/27/1998,104.968697,105.531197,104.531197,105.125,105.125,3442900
03/02/1998,105.25,105.75,104.625,104.906197,104.906197,4252300
03/03/1998,104.531197,105.625,104.531197,105.5,105.5,3349200
03/04/1998,105.093697,105.406197,104.4375,104.8125,104.8125,4404100
03/05/1998,103.5,104.4375,103.156197,103.843697,103.843697,7268000
03/06/1998,104.5625,105.9375,104.4375,105.9375,105.9375,6896300
03/09/1998,105.531197,106.218697,105.25,105.5625,105.5625,3362800
03/10/1998,106.218697,106.843697,105.9375,106.5625,106.5625,5481900
03/11/1998,106.968697,107.3125,106.781197,107.0625,107.0625,3439600
03/12/1998,107.093697,107.593697,106.5,107.5,107.5,3191300
03/13/1998,107.843697,108,106.875,107.093697,107.093697,2879400
03/16/1998,107.843697,108.375,107.531197,108.25,108.25,3223600
03/17/1998,108.3125,108.5625,107.656197,108.5625,108.5625,4581900
03/18/1998,108.25,108.968697,108.031197,108.968697,108.968697,1944100
03/19/1998,108.968697,109.375,108.656197,109.25,109.25,2554800
03/20/1998,109.5625,110.1875,108.875,109.875,109.875,3123300
03/23/1998,109.718697,110.3125,109.406197,109.625,109.625,4453100
03/24/1998,110.0625,110.8125,109.9375,110.5625,110.5625,3333600
03/25/1998,111.406197,111.531197,109.1875,110.156197,110.156197,4597600
03/26/1998,109.875,110.75,109.625,110.093697,110.093697,3333500
03/27/1998,110.75,110.781197,109,109.625,109.625,2611300
03/30/1998,109.625,110.093697,108.968697,109.5625,109.5625,3108700
03/31/1998,110.156197,111.1875,109.75,109.9375,109.9375,5926500
04/01/1998,110.3125,111.078102,109.406197,110.828102,110.828102,2929000
04/02/1998,110.9375,112.25,110.75,112.031197,112.031197,3920900
04/03/1998,112.343697,112.8125,111.843697,112.593697,112.593697,3787600
04/06/1998,113.25,113.375,111.6875,111.6875,111.6875,4550500
04/07/1998,111.75,111.9375,110.156197,110.9375,110.9375,5583700
04/08/1998,111.218697,111.281197,109.75,110.3125,110.3125,4854800
04/09/1998,110.5625,111.281197,110.531197,111.1875,111.1875,4481200
04/13/1998,111.375,111.375,110,110.875,110.875,4350200
04/14/1998,111.125,111.8125,110.906197,111.8125,111.8125,3279100
04/15/1998,111.968697,112.125,111.156197,112.125,112.125,3867200
04/16/1998,111.3125,111.5,110.5,110.8125,110.8125,7177900
04/17/1998,110.718697,112.4375,110.4375,112.281197,112.281197,5688800
04/20/1998,112,112.5625,111.875,112.25,112.25,3688300
04/21/1998,112.4375,113.156197,111.906197,112.781197,112.781197,4573200
04/22/1998,112.875,113.4375,112.8125,113.093697,113.093697,2386100
04/23/1998,112.625,113,111.75,112,112,5062000
04/24/1998,111.75,112.468697,110.343697,110.8125,110.8125,11039700
04/27/1998,109.375,109.6875,107.625,108.718697,108.718697,14510200
04/28/1998,109.781197,109.8125,108.125,108.5625,108.5625,6511400
04/29/1998,109.031197,109.968697,108.4375,109.3125,109.3125,7703100
04/30/1998,110.5625,111.921799,110.406197,111.343697,111.343697,8684500
05/01/1998,111.75,112.593697,111.3125,112.593697,112.593697,4008800
05/04/1998,112.718697,113.3125,112.156197,112.3125,112.3125,4537200
05/05/1998,112,112.156197,111.125,111.531197,111.531197,5146400
05/06/1998,112.125,112.125,110.1875,110.218697,110.218697,5526100
05/07/1998,110.5,110.5625,109.343697,109.343697,109.343697,6940400
05/08/1998,110,111.375,110,111.125,111.125,7951000
05/11/1998,111.5625,112.218697,110.375,110.75,110.75,6336300
05/12/1998,110.8125,111.968697,110.343697,111.9375,111.9375,6045200
05/13/1998,112.0625,112.5625,111.593697,112.218697,112.218697,4441500
05/14/1998,111.531197,112.6875,111.343697,111.656197,111.656197,4187500
05/15/1998,112,112.218697,110.8125,111.031197,111.031197,6716100
05/18/1998,110.718697,111.593697,109.828102,110.593697,110.593697,4847200
05/19/1998,111,111.6875,110.781197,111.343697,111.343697,5918700
05/20/1998,112.093697,112.5,110.875,112.406197,112.406197,5716600
05/21/1998,112.375,112.781197,111.3125,111.6875,111.6875,6301500
05/22/1998,111.75,112.0625,110.9375,111.25,111.25,4862200
05/26/1998,112.093697,112.093697,109.1875,109.468697,109.468697,6899300
05/27/1998,108.531197,109.906197,107.578102,109.625,109.625,10202600
05/28/1998,109.875,110.375,109.0625,110.125,110.125,4907600
05/29/1998,110.625,110.8125,109.031197,109.031197,109.031197,4772600
06/01/1998,108.968697,110.218697,108.5625,109.531197,109.531197,6092200
06/02/1998,110,110.343697,109.156197,109.625,109.625,6701100
06/03/1998,109.875,110.1875,107.875,107.875,107.875,6445100
06/04/1998,108.25,110.0625,108.0625,109.875,109.875,6566300
06/05/1998,110.375,112,109.875,112,112,8463200
06/08/1998,111.9375,112.468697,111.656197,111.875,111.875,4159900
06/09/1998,111.718697,112.421799,111.406197,112.218697,112.218697,2725300
06/10/1998,111.625,113.0625,111.25,111.5,111.5,6186900
06/11/1998,111.4375,111.875,109.375,109.406197,109.406197,8056600
06/12/1998,109.875,110.4375,108.25,110.4375,110.4375,9779000
06/15/1998,108.8125,109.906197,107.5,107.531197,107.531197,10234200
06/16/1998,108.406197,109.218697,107.75,109.1875,109.1875,7471500
06/17/1998,110.156197,111.781197,109.9375,111.468697,111.468697,12057700
06/18/1998,111.1875,111.4375,110.75,110.968697,110.968697,3844600
06/19/1998,111.0625,111.234299,109.625,110.0625,110.0625,3549100
06/22/1998,110.25,111.0625,110.0625,110.593697,110.593697,5438300
06/23/1998,111.093697,112.0625,111,111.906197,111.906197,5004600
06/24/1998,112.156197,113.6875,111.609299,113.406197,113.406197,8291900
06/25/1998,113.906197,114.4375,112.8125,113.218697,113.218697,5854800
06/26/1998,113.3125,113.843697,113.125,113.6875,113.6875,4833100
06/29/1998,114.25,114.6875,113.796799,114.093697,114.093697,5953400
06/30/1998,113.906197,114.1875,113.0625,113.3125,113.3125,4284800
07/01/1998,114.0625,114.9375,113.625,114.625,114.625,3489500
07/02/1998,114.718697,114.875,114.25,114.843697,114.843697,3503900
07/06/1998,114.781197,116,114.5625,116,116,3144400
07/07/1998,115.984299,116.125,115.281197,115.781197,115.781197,4920700
07/08/1998,115.875,116.9375,115.75,116.625,116.625,6875000
07/09/1998,116.281197,116.718697,115.625,115.843697,115.843697,6942500
07/10/1998,116.031197,116.9375,115.0625,116.468697,116.468697,7849700
07/13/1998,116.5625,116.843697,116.0625,116.5,116.5,6555100
07/14/1998,116.9375,118.156197,116.9375,117.8125,117.8125,6983600
07/15/1998,118.0625,118.281197,117.531197,117.593697,117.593697,4977500
07/16/1998,117.6875,118.593697,117.0625,118.406197,118.406197,6315600
07/17/1998,118.625,119,118.3125,118.5625,118.5625,3539500
07/20/1998,118.75,119.234299,117.9375,118.5625,118.5625,2338400
07/21/1998,119,119,116.281197,116.5,116.5,5518600
07/22/1998,116.343697,116.984299,115.531197,116.5,116.5,10417300
07/23/1998,116.3125,116.593697,113.906197,114.1875,114.1875,15110900
07/24/1998,114.968697,115.093697,112.875,114.093697,114.093697,11540500
07/27/1998,113.625,115,112.843697,114.906197,114.906197,9600000
07/28/1998,114.4375,114.656197,111.875,112.968697,112.968697,13693000
07/29/1998,113.718697,114.125,112.25,112.531197,112.531197,7462400
07/30/1998,113.625,114.593697,113.406197,114.218697,114.218697,6821600
07/31/1998,114.343697,114.5,111.3125,111.781197,111.781197,7680500
08/03/1998,111.781197,112.421799,111.031197,111.3125,111.3125,10486500
08/04/1998,112.218697,112.218697,107,107,107,15091600
08/05/1998,107.9375,108.875,105.593697,108.468697,108.468697,21718400
08/06/1998,108.125,109.5,107.5625,108.9375,108.9375,13084400
08/07/1998,109.6875,110.593697,108.468697,109.125,109.125,12083800
08/10/1998,108.75,109.656197,108.1875,108.5,108.5,6273000
08/11/1998,106.781197,107.4375,105.5,106.875,106.875,14287100
08/12/1998,107.75,108.875,107.5,108.6875,108.6875,11158400
08/13/1998,108.8125,109.656197,107.375,107.375,107.375,9073900
08/14/1998,108.343697,108.718697,105.781197,106.125,106.125,8628500
08/17/1998,106,108.9375,105.5,108.375,108.375,11290000
08/18/1998,109,110.593697,108.781197,110.375,110.375,7603900
08/19/1998,111.093697,111.093697,109.625,110.093697,110.093697,6258600
08/20/1998,109.6875,110.406197,109.156197,109.4375,109.4375,7402800
08/21/1998,108.1875,108.718697,105.5,108.5625,108.5625,16685400
08/24/1998,109.25,109.9375,108.3125,109.25,109.25,7201700
08/25/1998,110.375,111.25,108.640602,109.5,109.5,9688300
08/26/1998,108.281197,109.625,107.75,108.875,108.875,9339700
08/27/1998,107,107.5625,103.468697,103.75,103.75,24887800
08/28/1998,104.968697,105.718697,102.156197,103.375,103.375,23735900
08/31/1998,103.75,104.015602,95,96,96,22563100
09/01/1998,96.0625,100.5625,93.625,100.0625,100.0625,24748500
09/02/1998,99.8125,101.75,98.781197,99.343697,99.343697,13843200
09/03/1998,97.625,99.375,96.75,98.5625,98.5625,17311300
09/04/1998,99.4375,99.8125,95.75,97.75,97.75,17783800
09/08/1998,100.875,103,99.8125,103,103,14746500
09/09/1998,102.75,103.125,100.4375,100.5,100.5,12109700
09/10/1998,98.4375,99.343697,96.8125,98.5,98.5,19889300
09/11/1998,98.1875,101.6875,97,101.6875,101.6875,20379800
09/14/1998,102.875,104.453102,102.093697,103.4375,103.4375,10686800
09/15/1998,102.875,104.3125,102.281197,104.0625,104.0625,8337900
09/16/1998,104.75,105.25,103.156197,105,105,11024900
09/17/1998,102.25,103.031197,101.781197,102,102,12945200
09/18/1998,102.375,102.406197,101.093697,102.093697,102.093697,7019200
09/21/1998,99.625,103.406197,98.9375,102.031197,102.031197,8834600
09/22/1998,103.5,103.656197,102.156197,102.875,102.875,7270100
09/23/1998,103.875,107,103.781197,107,107,13688500
09/24/1998,106.3125,106.8125,103.25,104.375,104.375,11129500
09/25/1998,103.125,105.421799,102.625,104.25,104.25,10247400
09/28/1998,105.3125,106.3125,104.25,105.1875,105.1875,8847800
09/29/1998,105.375,105.9375,103.375,104.9375,104.9375,10618100
09/30/1998,103.5,104.3125,101.375,101.75,101.75,7908400
10/01/1998,100.031197,101.546799,98.093697,98.8125,98.8125,13335600
10/02/1998,98.875,100.875,97.218697,100.718697,100.718697,14351800
10/05/1998,99.593697,99.968697,96.343697,98.6875,98.6875,12807200
10/06/1998,100.75,101.281197,97.531197,98.593697,98.593697,12621000
10/07/1998,98.625,100.031197,95.75,97.125,97.125,14348500
10/08/1998,94.5625,96.75,92.218697,96.593697,96.593697,20625000
10/09/1998,97,98.781197,94.0625,98.531197,98.531197,12708500
10/12/1998,100.625,101.4375,99.6875,99.968697,99.968697,9508500
10/13/1998,99.5625,100.406197,98.75,99.625,99.625,6256800
10/14/1998,98.9375,101.8125,98.843697,100.5625,100.5625,8176900
10/15/1998,100.125,107.25,99.9375,105.968697,105.968697,20541100
10/16/1998,106.125,106.75,105,106,106,16573900
10/19/1998,105.6875,106.8125,105.5,106.375,106.375,7915900
10/20/1998,107.5625,108.796799,106.093697,107,107,14611600
10/21/1998,106.875,107.625,105.875,106.625,106.625,9178400
10/22/1998,106.781197,108.468697,106.156197,108.218697,108.218697,8277500
10/23/1998,107.968697,108,106.781197,106.843697,106.843697,6237200
10/26/1998,107.718697,108.468697,106.781197,107.625,107.625,5838600
10/27/1998,108.4375,108.968697,106.281197,107,107,10089700
10/28/1998,106.5625,107.531197,106.031197,106.8125,106.8125,5650600
10/29/1998,107.093697,109.4375,106.625,109.406197,109.406197,9625600
10/30/1998,110.125,110.906197,109.5,110,110,9872800
11/02/1998,110.8125,111.875,110.1875,111.875,111.875,6501400
11/03/1998,111.593697,111.8125,110.75,111.0625,111.0625,6866000
11/04/1998,112.468697,113.093697,111.093697,112.25,112.25,8233600
11/05/1998,111.531197,113.9375,111.125,113.781197,113.781197,6841500
11/06/1998,113.468697,114.5625,113.3125,114.125,114.125,5224800
11/09/1998,113.9375,114.25,112.5,113.3125,113.3125,6188700
11/10/1998,113,113.9375,112.25,113,113,14015200
11/11/1998,113.8125,114,111.890602,112.25,112.25,10922400
11/12/1998,112.3125,113.125,111.6875,112.125,112.125,5457400
11/13/1998,112.218697,113.218697,112.125,113.218697,113.218697,5524600
11/16/1998,114.218697,114.359299,112.890602,114.0625,114.0625,6023700
11/17/1998,113.656197,115.625,113,114.0625,114.0625,9058900
11/18/1998,114.3125,115,113.5,114.75,114.75,4567700
11/19/1998,115.281197,115.906197,114.625,115.75,115.75,5249300
11/20/1998,116.359299,116.75,115.843697,116.625,116.625,5562000
11/23/1998,117.468697,119.625,117.156197,119.375,119.375,7151300
11/24/1998,119,119.656197,118.453102,118.625,118.625,5323700
11/25/1998,118.9375,119.1875,118.218697,118.625,118.625,4393500
11/27/1998,119.468697,119.718697,119.015602,119.5,119.5,4557900
11/30/1998,119.015602,119.375,116.125,116.125,116.125,8705400
12/01/1998,116.125,118.031197,115.218697,117.625,117.625,8950600
12/02/1998,117.218697,117.906197,116,117.281197,117.281197,7495500
12/03/1998,117.25,118.3125,115.093697,115.343697,115.343697,12145300
12/04/1998,116.625,118.5,116.5,118.375,118.375,10339500
12/07/1998,118.0625,119.468697,118,118.9375,118.9375,4290000
12/08/1998,118.531197,119.75,117.5,118.406197,118.406197,10102600
12/09/1998,118.6875,118.968697,117.875,118.625,118.625,5327900
12/10/1998,118.843697,118.843697,116.718697,116.890602,116.890602,5966600
12/11/1998,116.4375,117.343697,115.5625,117.125,117.125,8198200
12/14/1998,116.156197,116.406197,113.75,113.75,113.75,9521400
12/15/1998,114.6875,116.75,114.531197,116.6875,116.6875,9631500
12/16/1998,117.125,117.125,115.75,116.531197,116.531197,7260000
12/17/1998,117.218697,118.593697,117.031197,118.390602,118.390602,6914700
12/18/1998,118.3125,119.125,117.875,118.5,118.5,4802400
12/21/1998,119.25,121.343697,119,120.156197,120.156197,8580700
12/22/1998,120.406197,121.218697,119.1875,120.6875,120.6875,5461100
12/23/1998,121.1875,123.218697,120.8125,123.218697,123.218697,7791000
12/24/1998,123.156197,123.25,122.5,122.6875,122.6875,1507100
12/28/1998,123.25,123.3125,122,122.375,122.375,4203600
12/29/1998,122.718697,124.484299,122.125,124.3125,124.3125,3935800
12/30/1998,123.9375,124.75,123.031197,123.3125,123.3125,6810700
12/31/1998,123.3125,123.9375,122.468697,123.3125,123.3125,6790500
01/04/1999,123.375,125.218697,121.718697,123.031197,123.031197,9450400
01/05/1999,122.9375,124.875,122.9375,124.4375,124.4375,8031000
01/06/1999,125.8125,127.75,125.75,127.4375,127.4375,7737700
01/07/1999,126.375,127.218697,125.781197,126.8125,126.8125,5504900
01/08/1999,128.1875,128.5,125.968697,127.75,127.75,6224400
01/11/1999,127.6875,127.6875,125.218697,126.531197,126.531197,7578300
01/12/1999,126.218697,126.218697,123.75,124.25,124.25,7768800
01/13/1999,120.406197,125.125,120.375,123.375,123.375,10810600
01/14/1999,123.625,123.906197,120.906197,121.218697,121.218697,11400700
01/15/1999,122.375,124.781197,122.0625,124.375,124.375,7817700
01/19/1999,125.296799,125.625,123.5,125.1875,125.1875,6535100
01/20/1999,126.093697,127.9375,125.031197,126.1875,126.1875,6534400
01/21/1999,125.578102,125.843697,122.593697,122.843697,122.843697,6937500
01/22/1999,122.125,123.843697,121.781197,122.5625,122.5625,7522300
01/25/1999,123.281197,124,121.906197,123.8125,123.8125,5700300
01/26/1999,124.125,126.0625,123.625,126.0625,126.0625,6047000
01/27/1999,126.375,126.625,124.156197,124.593697,124.593697,7399400
01/28/1999,125.25,126.968697,125.1875,126.6875,126.6875,5961700
01/29/1999,127.343697,128.296799,125.406197,127.656197,127.656197,6456800
02/01/1999,128.6875,128.6875,126.906197,126.906197,126.906197,9426800
02/02/1999,127.078102,127.218697,124.765602,126.125,126.125,9194500
02/03/1999,125.6875,127.9375,125.656197,127.406197,127.406197,10290700
02/04/1999,127.375,127.5,124.781197,125.5,125.5,7761100
02/05/1999,125.656197,125.656197,123.218697,124.0625,124.0625,7516100
02/08/1999,125.093697,125.093697,123.343697,124.3125,124.3125,8528400
02/09/1999,124.375,124.5,121.515602,121.531197,121.531197,8985700
02/10/1999,122.125,123,121.328102,122.3125,122.3125,6936700
02/11/1999,123.0625,126.093697,122.5,125.125,125.125,9181800
02/12/1999,124.8125,125.5,122.625,123.625,123.625,10676600
02/16/1999,124.75,125.625,122.875,122.875,122.875,6915500
02/17/1999,123.1875,125.359299,122.25,122.75,122.75,7858100
02/18/1999,123.1875,124.375,122.218697,123.718697,123.718697,9048900
02/19/1999,124,125.75,123.375,124.25,124.25,5312200
02/22/1999,124.4375,127.718697,124.281197,127.5625,127.5625,10695800
02/23/1999,127.593697,128.5,126.593697,127.5,127.5,7770700
02/24/1999,127.843697,128.843704,125,125.25,125.25,7271000
02/25/1999,124.531197,125.281197,122.6875,124.0625,124.0625,11633000
02/26/1999,124.75,124.843697,122.8125,123.5625,123.5625,9621300
03/01/1999,123.656197,124.3125,122.375,123.906197,123.906197,7607200
03/02/1999,124.5,125.3125,122.3125,122.8125,122.8125,9651500
03/03/1999,123.093697,123.5625,121.781197,123.468697,123.468697,7881400
03/04/1999,124.0625,125.484299,123.265602,125.031197,125.031197,8256400
03/05/1999,127.5,128.125,126.5625,127.546799,127.546799,10703100
03/08/1999,128.281204,128.796799,127.25,128.375,128.375,4802200
03/09/1999,128.125,129.9375,127.75,128.0625,128.0625,7893400
03/10/1999,128.468704,129.25,127.781197,129.1875,129.1875,3950000
03/11/1999,129.6875,131.1875,128.875,130.625,130.625,6583700
03/12/1999,131,131.031204,129.218704,129.375,129.375,5286500
03/15/1999,129.9375,131.25,129.5,131.218704,131.218704,5394400
03/16/1999,131.125,131.656204,130.468704,130.718704,130.718704,4547500
03/17/1999,130.6875,130.9375,129.625,130.156204,130.156204,4524100
03/18/1999,129.781204,132.375,129.75,132.25,132.25,3506300
03/19/1999,132.3125,132.625,129.6875,129.6875,129.6875,5526700
03/22/1999,130.0625,130.593704,129.421799,129.9375,129.9375,4603800
03/23/1999,129.3125,129.531204,125.703102,126.1875,126.1875,9713800
03/24/1999,126.843697,127.171799,125.625,126.906197,126.906197,6280900
03/25/1999,128.0625,129.5,127.75,129.5,129.5,6639600
03/26/1999,128.625,129.125,127.718697,128.5625,128.5625,6159700
03/29/1999,129.156204,131.4375,129.156204,131.156204,131.156204,5863900
03/30/1999,129.9375,131.218704,129.5625,130.468704,130.468704,5401400
03/31/1999,131.156204,131.609299,128.3125,128.375,128.375,7413600
04/01/1999,129.6875,129.6875,128.125,129.343704,129.343704,7683600
04/05/1999,130.9375,132.593704,130.25,132.406204,132.406204,5791100
04/06/1999,132.1875,132.984299,131.156204,132.093704,132.093704,5381300
04/07/1999,132.6875,133.375,131.375,133.156204,133.156204,6248600
04/08/1999,133.1875,134.9375,132.281204,134.843704,134.843704,5909100
04/09/1999,134.4375,135.5,133.593704,134.875,134.875,4365800
04/12/1999,133.468704,136.406204,133.218704,136.3125,136.3125,8213200
04/13/1999,136.25,136.468704,134.5,135.4375,135.4375,10071400
04/14/1999,136.0625,136.0625,132.6875,133.156204,133.156204,11551700
04/15/1999,133.4375,133.5625,131,132.656204,132.656204,11150000
04/16/1999,132.906204,132.906204,131.1875,131.531204,131.531204,6476200
04/19/1999,132.6875,134.531204,128.375,129.5,129.5,12487200
04/20/1999,129.8125,131.1875,129,131.125,131.125,9049600
04/21/1999,131.0625,135.625,130.406204,134.875,134.875,5772200
04/22/1999,135.125,136.375,134.390594,136.156204,136.156204,6897400
04/23/1999,135.875,136.75,135,135.8125,135.8125,4593100
04/26/1999,136.5,136.8125,135.468704,136.593704,136.593704,3606500
04/27/1999,137.125,137.5,135.843704,137.25,137.25,5147200
04/28/1999,136.4375,137.25,135,135.375,135.375,5544300
04/29/1999,135.5625,136.0625,133.8125,134.343704,134.343704,9824300
04/30/1999,135.093704,135.625,131.5,133.25,133.25,10991900
05/03/1999,133.4375,135.843704,133.093704,135.6875,135.6875,10709700
05/04/1999,135.125,135.8125,133.125,133.75,133.75,10509300
05/05/1999,133.9375,135.0625,131.843704,134.8125,134.8125,10032300
05/06/1999,134.4375,135.125,132.375,133.984299,133.984299,13507200
05/07/1999,134.5,135.125,133.4375,135,135,8680700
05/10/1999,134.843704,135.718704,133.531204,134.328094,134.328094,5580100
05/11/1999,135.3125,136.875,134.718704,135.6875,135.6875,7000600
05/12/1999,135.75,137.218704,131.5,136.75,136.75,13865800
05/13/1999,137.25,138,136.8125,137.343704,137.343704,4485700
05/14/1999,134.5625,135.875,133.5,133.781204,133.781204,8370100
05/17/1999,133.625,134.484299,132.375,134.1875,134.1875,6268100
05/18/1999,134.531204,134.984299,132.625,133.9375,133.9375,8218600
05/19/1999,134.468704,135,133.25,134.906204,134.906204,5052400
05/20/1999,135.125,135.593704,134.0625,134.093704,134.093704,4670400
05/21/1999,134.125,134.6875,132.593704,133.343704,133.343704,6418200
05/24/1999,133.843704,133.843704,130.390594,131.125,131.125,7952000
05/25/1999,131.375,132.343704,128.4375,129,129,15406400
05/26/1999,129.3125,131,128.093704,130.4375,130.4375,12575900
05/27/1999,129.843704,130.281204,128,128.5625,128.5625,14515400
05/28/1999,129,130.75,128.593704,130.203094,130.203094,8748000
06/01/1999,130.125,130.156204,128.375,129.75,129.75,6705300
06/02/1999,129.75,130.1875,128.015594,129.875,129.875,6981900
